2013-12-30,183.82,184.69,182.92,182.89,182.36,183.48,183.52,183.64,184.14,181.69,183.67,184.66,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,0,0,1
2013-12-31,184.69,182.92,182.89,182.36,183.48,183.52,183.64,184.14,181.69,183.67,184.66,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,0,0,1
2014-01-02,182.92,182.89,182.36,183.48,183.52,183.64,184.14,181.69,183.67,184.66,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,0,0,1
2014-01-03,182.89,182.36,183.48,183.52,183.64,184.14,181.69,183.67,184.66,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,0,0,1
2014-01-06,182.36,183.48,183.52,183.64,184.14,181.69,183.67,184.66,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,1,0,0
2014-01-07,183.48,183.52,183.64,184.14,181.69,183.67,184.66,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,0,0,1
2014-01-08,183.52,183.64,184.14,181.69,183.67,184.66,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,1,0,0
2014-01-09,183.64,184.14,181.69,183.67,184.66,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,0,0,1
2014-01-10,184.14,181.69,183.67,184.66,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,0,0,1
2014-01-13,181.69,183.67,184.66,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,1,0,0
2014-01-14,183.67,184.66,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,0,0,1
2014-01-15,184.66,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,0,0,1
2014-01-16,184.42,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,0,0,1
2014-01-17,183.64,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,0,0,1
2014-01-21,184.18,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,0,0,1
2014-01-22,184.30,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,0,0,1
2014-01-23,182.79,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,0,0,1
2014-01-24,178.89,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,1,0,0
2014-01-27,178.01,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,0,0,1
2014-01-28,179.07,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,0,0,1
2014-01-29,177.35,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,0,0,1
2014-01-30,179.23,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,0,0,1
2014-01-31,178.18,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,0,1,0
2014-02-03,174.17,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,0,0,1
2014-02-04,175.39,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,0,0,1
2014-02-05,175.17,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,0,0,1
2014-02-06,177.48,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,0,0,1
2014-02-07,179.68,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,0,0,1
2014-02-10,180.01,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,0,0,1
2014-02-11,181.98,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,0,0,1
2014-02-12,182.07,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,0,0,1
2014-02-13,183.01,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,0,0,1
2014-02-14,184.02,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,0,0,1
2014-02-18,184.24,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,0,0,1
2014-02-19,183.02,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,0,1,0
2014-02-20,184.10,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,0,0,1
2014-02-21,183.89,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,0,1,0
2014-02-24,184.91,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,0,0,1
2014-02-25,184.84,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,1,0,0
2014-02-26,184.85,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,0,0,1
2014-02-27,185.82,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,0,0,1
2014-02-28,186.29,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,1,0,0
2014-03-03,184.98,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,1,0,0
2014-03-04,187.58,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,1,0,0
2014-03-05,187.75,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,0,0,1
2014-03-06,188.18,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,0,0,1
2014-03-07,188.26,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,0,0,1
2014-03-10,188.16,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,0,0,1
2014-03-11,187.23,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,0,0,1
2014-03-12,187.28,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,0,0,1
2014-03-13,185.18,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,0,0,1
2014-03-14,184.66,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,0,0,1
2014-03-17,186.33,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,0,0,1
2014-03-18,187.66,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,0,0,1
2014-03-19,186.66,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,1,0,0
2014-03-20,187.75,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,0,0,1
2014-03-21,186.20,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,1,0,0
2014-03-24,185.43,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,0,0,1
2014-03-25,186.31,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,0,0,1
2014-03-26,184.97,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,0,0,1
2014-03-27,184.58,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,0,0,1
2014-03-28,185.49,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,0,0,1
2014-03-31,187.01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,0,0,1
2014-04-01,188.25,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,0,0,1
2014-04-02,188.88,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,0,0,1
2014-04-03,188.63,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,0,0,1
2014-04-04,186.40,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,1,0,0
2014-04-07,184.34,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,0,1,0
2014-04-08,185.10,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,0,0,1
2014-04-09,187.09,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,0,0,1
2014-04-10,183.16,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,0,0,1
2014-04-11,181.51,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,0,0,1
2014-04-14,182.94,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,0,0,1
2014-04-15,184.20,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,0,1,0
2014-04-16,186.13,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,0,0,1
2014-04-17,186.39,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,0,0,1
2014-04-21,187.04,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,0,0,1
2014-04-22,187.89,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,0,0,1
2014-04-23,187.45,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,0,0,1
2014-04-24,187.83,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,0,0,1
2014-04-25,186.29,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,0,0,1
2014-04-28,186.88,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,0,0,1
2014-04-29,187.75,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,0,0,1
2014-04-30,188.31,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,0,0,1
2014-05-01,188.33,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,0,0,1
2014-05-02,188.06,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,0,0,1
2014-05-05,188.42,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,0,0,1
2014-05-06,186.78,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,0,0,1
2014-05-07,187.88,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,0,0,1
2014-05-08,187.68,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,0,0,1
2014-05-09,187.96,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,0,0,1
2014-05-12,189.79,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,0,0,1
2014-05-13,189.96,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,0,0,1
2014-05-14,189.06,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,0,0,1
2014-05-15,187.40,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,1,0,0
2014-05-16,188.05,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,0,0,1
2014-05-19,188.74,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,0,0,1
2014-05-20,187.55,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,1,0,0
2014-05-21,189.13,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,0,0,1
2014-05-22,189.59,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,0,0,1
2014-05-23,190.35,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,0,0,1
2014-05-27,191.52,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,0,0,1
2014-05-28,191.38,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,0,0,1
2014-05-29,192.37,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,0,0,1
2014-05-30,192.68,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,0,0,1
2014-06-02,192.90,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,0,0,1
2014-06-03,192.80,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,0,0,1
2014-06-04,193.19,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,0,0,1
2014-06-05,194.45,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,197.23,1,0,0
2014-06-06,195.38,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,197.23,198.20,0,0,1
2014-06-09,195.58,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,197.23,198.20,197.51,0,0,1
2014-06-10,195.60,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,197.23,198.20,197.51,196.24,0,0,1
2014-06-11,194.92,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,197.23,198.20,197.51,196.24,197.12,0,0,1
2014-06-12,193.54,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,197.23,198.20,197.51,196.24,197.12,196.34,1,0,0
2014-06-13,194.13,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,197.23,198.20,197.51,196.24,197.12,196.34,196.61,0,0,1
2014-06-16,194.29,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,197.23,198.20,197.51,196.24,197.12,196.34,196.61,197.60,0,0,1
2014-06-17,194.83,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,197.23,198.20,197.51,196.24,197.12,196.34,196.61,197.60,197.23,0,0,1
2014-06-18,196.26,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,197.23,198.20,197.51,196.24,197.12,196.34,196.61,197.60,197.23,197.96,0,0,1
2014-06-19,196.48,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,197.23,198.20,197.51,196.24,197.12,196.34,196.61,197.60,197.23,197.96,195.71,0,0,1
2014-06-20,195.94,195.88,194.70,195.58,195.44,195.82,195.72,197.03,197.23,198.20,197.51,196.24,197.12,196.34,196.61,197.60,197.23,197.96,195.71,197.71,0,0,1
