Date,Open,High,Low,Close,Adj Close,Volume
2013-12-02,181.08999633789062,181.42999267578125,180.25,180.52999877929688,150.46836853027344,99726000
2013-12-03,179.94000244140625,180.38999938964844,179.1699981689453,179.75,149.81826782226562,116563000
2013-12-04,179.10000610351562,180.47999572753906,178.35000610351562,179.72999572753906,149.8015594482422,123033000
2013-12-05,179.41000366210938,179.74000549316406,178.77000427246094,178.94000244140625,149.14312744140625,106934000
2013-12-06,180.6699981689453,181.11000061035156,180.14999389648438,180.94000244140625,150.81011962890625,127728000
2013-12-09,181.47000122070312,181.6699981689453,181.16000366210938,181.39999389648438,151.19354248046875,70124000
2013-12-10,180.97999572753906,181.36000061035156,180.63999938964844,180.75,150.6517333984375,80976000
2013-12-11,180.82000732421875,180.85000610351562,178.5,178.72000122070312,148.95977783203125,130591000
2013-12-12,178.63999938964844,178.86000061035156,177.75999450683594,178.1300048828125,148.4679718017578,115565000
2013-12-13,178.5,178.66000366210938,177.77000427246094,178.11000061035156,148.45132446289062,107808000
2013-12-16,178.9499969482422,179.80999755859375,178.89999389648438,179.22000122070312,149.3765106201172,96195000
2013-12-17,179.3800048828125,179.41000366210938,178.25,178.64999389648438,148.9014892578125,89886000
2013-12-18,178.9199981689453,181.72999572753906,177.32000732421875,181.6999969482422,151.4435577392578,234906000
2013-12-19,181.17999267578125,181.6999969482422,180.7100067138672,181.49000549316406,151.2685089111328,136531200
2013-12-20,180.69000244140625,181.99000549316406,180.57000732421875,181.55999755859375,152.1484832763672,197087000
2013-12-23,182.4499969482422,182.63999938964844,182.07000732421875,182.52999877929688,152.9612579345703,85598000
2013-12-24,182.5399932861328,183.00999450683594,182.52999877929688,182.92999267578125,153.2965087890625,45368800
2013-12-26,183.33999633789062,183.9600067138672,183.32000732421875,183.86000061035156,154.07586669921875,63365000
2013-12-27,184.10000610351562,184.17999267578125,183.66000366210938,183.85000610351562,154.06747436523438,61814000
2013-12-30,183.8699951171875,184.02000427246094,183.5800018310547,183.82000732421875,154.04234313964844,56857000
2013-12-31,184.07000732421875,184.69000244140625,183.92999267578125,184.69000244140625,154.7714080810547,86119900
2014-01-02,183.97999572753906,184.07000732421875,182.47999572753906,182.9199981689453,153.2881317138672,119636900
2014-01-03,183.22999572753906,183.60000610351562,182.6300048828125,182.88999938964844,153.26300048828125,81390600
2014-01-06,183.49000549316406,183.55999755859375,182.0800018310547,182.36000061035156,152.81878662109375,108028200
2014-01-07,183.08999633789062,183.7899932861328,182.9499969482422,183.47999572753906,153.75738525390625,86144200
2014-01-08,183.4499969482422,183.8300018310547,182.88999938964844,183.52000427246094,153.79095458984375,96582300
2014-01-09,184.11000061035156,184.1300048828125,182.8000030517578,183.63999938964844,153.89146423339844,90683400
2014-01-10,183.9499969482422,184.22000122070312,183.00999450683594,184.13999938964844,154.3105010986328,102026400
2014-01-13,183.6699981689453,184.17999267578125,181.33999633789062,181.69000244140625,152.2574005126953,149892000
2014-01-14,182.2899932861328,183.77000427246094,181.9499969482422,183.6699981689453,153.9166259765625,105016100
2014-01-15,184.10000610351562,184.94000244140625,183.7100067138672,184.66000366210938,154.74623107910156,98525800
2014-01-16,184.27999877929688,184.66000366210938,183.8300018310547,184.4199981689453,154.54510498046875,72290600
2014-01-17,184.10000610351562,184.4499969482422,183.32000732421875,183.63999938964844,153.89146423339844,107848700
2014-01-21,184.6999969482422,184.77000427246094,183.0500030517578,184.17999267578125,154.34402465820312,88621200
2014-01-22,184.49000549316406,184.57000732421875,183.91000366210938,184.3000030517578,154.444580078125,61270900
2014-01-23,183.3699951171875,183.39999389648438,181.82000732421875,182.7899932861328,153.17922973632812,132496900
2014-01-24,181.60000610351562,181.66000366210938,178.8300018310547,178.88999938964844,149.9109649658203,208677100
2014-01-27,179.05999755859375,179.52000427246094,177.1199951171875,178.00999450683594,149.1735076904297,180843100
2014-01-28,178.13999938964844,179.3000030517578,178.1199951171875,179.07000732421875,150.0618438720703,110463200
2014-01-29,177.5800018310547,178.5500030517578,176.8800048828125,177.35000610351562,148.62045288085938,216597300
2014-01-30,178.8300018310547,179.80999755859375,178.25999450683594,179.22999572753906,150.1958465576172,118938100
2014-01-31,177.00999450683594,179.2899932861328,176.9199981689453,178.17999267578125,149.31594848632812,194677900
2014-02-03,177.97000122070312,178.3699951171875,173.8300018310547,174.1699981689453,145.95558166503906,254837100
2014-02-04,174.9499969482422,175.83999633789062,174.11000061035156,175.38999938964844,146.97792053222656,165012400
2014-02-05,174.77999877929688,175.55999755859375,173.7100067138672,175.1699981689453,146.79359436035156,164230500
2014-02-06,175.5800018310547,177.47999572753906,175.22000122070312,177.47999572753906,148.72940063476562,132877600
2014-02-07,178.30999755859375,179.8699951171875,177.72999572753906,179.67999267578125,150.57302856445312,170787200
2014-02-10,179.6999969482422,180.07000732421875,179.2100067138672,180.00999450683594,150.8495635986328,92218800
2014-02-11,180.16000366210938,182.44000244140625,180.0399932861328,181.97999572753906,152.50042724609375,117814100
2014-02-12,182.25,182.8300018310547,181.7100067138672,182.07000732421875,152.57582092285156,94717700
2014-02-13,180.83999633789062,183.1999969482422,180.8300018310547,183.00999450683594,153.363525390625,100542200
2014-02-14,182.83999633789062,184.36000061035156,182.6699981689453,184.02000427246094,154.20989990234375,96498400
2014-02-18,184.17999267578125,184.49000549316406,183.64999389648438,184.24000549316406,154.39431762695312,80460900
2014-02-19,183.75999450683594,184.9499969482422,182.8699951171875,183.02000427246094,153.3719024658203,126524300
2014-02-20,183.27000427246094,184.52000427246094,182.60000610351562,184.10000610351562,154.27700805664062,104998100
2014-02-21,184.4499969482422,184.88999938964844,183.8000030517578,183.88999938964844,154.10101318359375,118116400
2014-02-24,184.27999877929688,186.14999389648438,184.1999969482422,184.91000366210938,154.9557647705078,114063900
2014-02-25,185.05999755859375,185.58999633789062,184.22999572753906,184.83999633789062,154.8971405029297,117085000
2014-02-26,185.11000061035156,185.60000610351562,184.3300018310547,184.85000610351562,154.9054412841797,98677200
2014-02-27,184.5800018310547,185.8699951171875,184.3699951171875,185.82000732421875,155.7183837890625,93880800
2014-02-28,185.7899932861328,187.14999389648438,185.0500030517578,186.2899932861328,156.11219787597656,150842000
2014-03-03,184.64999389648438,185.4499969482422,183.75,184.97999572753906,155.01443481445312,167748500
2014-03-04,186.7899932861328,187.97999572753906,186.75,187.5800018310547,157.19326782226562,167545900
2014-03-05,187.74000549316406,188.07000732421875,187.4499969482422,187.75,157.335693359375,88376900
2014-03-06,188.2100067138672,188.61000061035156,187.77999877929688,188.17999267578125,157.696044921875,82516500
2014-03-07,188.9600067138672,188.9600067138672,187.42999267578125,188.25999450683594,157.76304626464844,114513500
2014-03-10,187.97000122070312,188.22999572753906,187.0800018310547,188.16000366210938,157.6792755126953,74939200
2014-03-11,188.44000244140625,188.7100067138672,186.8000030517578,187.22999572753906,156.89996337890625,99009100
2014-03-12,186.32000732421875,187.35000610351562,185.89999389648438,187.27999877929688,156.94180297851562,104824400
2014-03-13,187.83999633789062,187.99000549316406,184.66000366210938,185.17999267578125,155.18203735351562,155014300
2014-03-14,184.85000610351562,185.8000030517578,184.44000244140625,184.66000366210938,154.74623107910156,153919600
2014-03-17,185.58999633789062,186.77000427246094,185.50999450683594,186.3300018310547,156.14572143554688,98359500
2014-03-18,186.7100067138672,187.91000366210938,186.50999450683594,187.66000366210938,157.2602996826172,101804600
2014-03-19,187.67999267578125,187.94000244140625,185.47000122070312,186.66000366210938,156.42222595214844,176267300
2014-03-20,186.25,187.88999938964844,185.9199981689453,187.75,157.335693359375,117241000
2014-03-21,187.7100067138672,189.02000427246094,186.02999877929688,186.1999969482422,156.7254638671875,163128000
2014-03-24,186.83999633789062,187.07000732421875,184.6199951171875,185.42999267578125,156.0773468017578,121411000
2014-03-25,186.3699951171875,186.94000244140625,185.27000427246094,186.30999755859375,156.81802368164062,103852000
2014-03-26,187.0399932861328,187.33999633789062,184.9199981689453,184.97000122070312,155.69015502929688,119843000
2014-03-27,184.75,185.33999633789062,183.89999389648438,184.5800018310547,155.36192321777344,142383000
2014-03-28,185.11000061035156,186.4199981689453,185.0,185.49000549316406,156.12786865234375,101642000
2014-03-31,186.6699981689453,187.3000030517578,185.52000427246094,187.00999450683594,157.40724182128906,99745000
2014-04-01,187.6199951171875,188.36000061035156,187.0,188.25,158.4509735107422,89193000
2014-04-02,188.49000549316406,189.1300048828125,188.13999938964844,188.8800048828125,158.981201171875,78774000
2014-04-03,189.1699981689453,189.22000122070312,188.0500030517578,188.6300048828125,158.7707977294922,77435000
2014-04-04,189.66000366210938,189.6999969482422,186.10000610351562,186.39999389648438,156.89381408691406,169381000
2014-04-07,185.9499969482422,186.25999450683594,183.9600067138672,184.33999633789062,155.1598663330078,140803000
2014-04-08,184.25999450683594,185.39999389648438,183.58999633789062,185.10000610351562,155.79959106445312,112660000
2014-04-09,185.60000610351562,187.14999389648438,185.05999755859375,187.08999633789062,157.4745635986328,100254000
2014-04-10,187.0800018310547,187.1699981689453,182.92999267578125,183.16000366210938,154.1666717529297,172959000
2014-04-11,182.13999938964844,183.4199981689453,181.30999755859375,181.50999450683594,152.77786254882812,167251000
2014-04-14,182.92999267578125,183.3699951171875,181.44000244140625,182.94000244140625,153.9814453125,132382000
2014-04-15,183.32000732421875,184.3300018310547,181.50999450683594,184.1999969482422,155.0420684814453,157093000
2014-04-16,185.47000122070312,186.13999938964844,184.64999389648438,186.1300048828125,156.66661071777344,105197000
2014-04-17,185.8800048828125,186.91000366210938,185.55999755859375,186.38999938964844,156.8853759765625,105255000
2014-04-21,186.44000244140625,187.10000610351562,186.2100067138672,187.0399932861328,157.4324951171875,68329000
2014-04-22,187.22999572753906,188.39999389648438,187.1300048828125,187.88999938964844,158.1478729248047,85790000
2014-04-23,187.82000732421875,187.9199981689453,187.3000030517578,187.4499969482422,157.777587890625,73869000
2014-04-24,188.3699951171875,188.38999938964844,186.92999267578125,187.8300018310547,158.09742736816406,88170000
2014-04-25,187.22000122070312,187.3300018310547,185.8699951171875,186.2899932861328,156.80120849609375,100380000
2014-04-28,187.0500030517578,187.69000244140625,184.9600067138672,186.8800048828125,157.29782104492188,135121000
2014-04-29,187.47999572753906,188.0399932861328,187.0800018310547,187.75,158.0300750732422,84098000
2014-04-30,187.44000244140625,188.5,187.17999267578125,188.30999755859375,158.50144958496094,101508000
2014-05-01,188.22000122070312,188.83999633789062,187.72999572753906,188.3300018310547,158.51828002929688,93019000
2014-05-02,188.30999755859375,189.13999938964844,187.77999877929688,188.05999755859375,158.29104614257812,98122000
2014-05-05,187.13999938964844,188.5500030517578,186.6199951171875,188.4199981689453,158.5940704345703,75883000
2014-05-06,188.0,188.1300048828125,186.74000549316406,186.77999877929688,157.213623046875,85454000
2014-05-07,187.41000366210938,187.97000122070312,186.00999450683594,187.8800048828125,158.13951110839844,106500000
2014-05-08,187.7100067138672,189.0500030517578,187.0800018310547,187.67999267578125,157.9711456298828,93618000
2014-05-09,187.7100067138672,188.0399932861328,186.8300018310547,187.9600067138672,158.20687866210938,83679000
2014-05-12,188.8000030517578,189.8800048828125,188.0,189.7899932861328,159.74716186523438,86940000
2014-05-13,190.0399932861328,190.4199981689453,189.77000427246094,189.9600067138672,159.89027404785156,66454000
2014-05-14,189.7899932861328,189.8800048828125,188.7899932861328,189.05999755859375,159.1326904296875,72367000
2014-05-15,188.67999267578125,188.72000122070312,186.47999572753906,187.39999389648438,157.73550415039062,154956000
2014-05-16,187.50999450683594,188.1300048828125,186.72000122070312,188.0500030517578,158.28257751464844,97458000
2014-05-19,187.69000244140625,188.88999938964844,187.52000427246094,188.74000549316406,158.86337280273438,63839000
2014-05-20,188.64999389648438,188.6699981689453,187.07000732421875,187.5500030517578,157.8617401123047,111644000
2014-05-21,188.08999633789062,189.22000122070312,188.05999755859375,189.1300048828125,159.19168090820312,89093000
2014-05-22,189.17999267578125,189.97999572753906,188.86000061035156,189.58999633789062,159.57884216308594,61549000
2014-05-23,189.75999450683594,190.47999572753906,189.58999633789062,190.35000610351562,160.21853637695312,61092800
2014-05-27,191.05999755859375,191.5800018310547,190.9499969482422,191.52000427246094,161.2033233642578,72010000
2014-05-28,191.52000427246094,191.82000732421875,191.05999755859375,191.3800048828125,161.08547973632812,66723000
2014-05-29,191.82000732421875,192.39999389648438,191.3300018310547,192.3699951171875,161.9187469482422,64377000
2014-05-30,192.19000244140625,192.8000030517578,192.02999877929688,192.67999267578125,162.17970275878906,76316000
2014-06-02,192.9499969482422,192.99000549316406,191.97000122070312,192.89999389648438,162.3648681640625,64656000
2014-06-03,192.42999267578125,192.89999389648438,192.25,192.8000030517578,162.2806854248047,65047000
2014-06-04,192.47000122070312,193.3000030517578,192.27000427246094,193.19000244140625,162.60902404785156,55529000
2014-06-05,193.41000366210938,194.64999389648438,192.6999969482422,194.4499969482422,163.66952514648438,92103000
2014-06-06,194.8699951171875,195.42999267578125,194.77999877929688,195.3800048828125,164.45228576660156,78696000
2014-06-09,195.35000610351562,196.0500030517578,195.1699981689453,195.5800018310547,164.6206512451172,65119000
2014-06-10,195.33999633789062,195.63999938964844,194.9199981689453,195.60000610351562,164.6375274658203,57129000
2014-06-11,194.89999389648438,195.1199951171875,194.47999572753906,194.9199981689453,164.0651092529297,68772000
2014-06-12,194.69000244140625,194.8000030517578,193.11000061035156,193.5399932861328,162.903564453125,106350000
2014-06-13,193.9199981689453,194.32000732421875,193.3000030517578,194.1300048828125,163.4001922607422,82017000
2014-06-16,193.88999938964844,194.6999969482422,193.66000366210938,194.2899932861328,163.5348663330078,87424000
2014-06-17,194.02000427246094,194.97000122070312,193.80999755859375,194.8300018310547,163.9893798828125,84834000
2014-06-18,194.8300018310547,196.3699951171875,194.39999389648438,196.25999450683594,165.19296264648438,105267000
2014-06-19,196.42999267578125,196.60000610351562,195.8000030517578,196.47999572753906,165.37815856933594,85929000
2014-06-20,196.02999877929688,196.10000610351562,195.6999969482422,195.94000244140625,165.71389770507812,100587000
2014-06-23,195.99000549316406,196.0500030517578,195.52000427246094,195.8800048828125,165.66322326660156,70611000
2014-06-24,195.52999877929688,196.5,194.47999572753906,194.6999969482422,164.6652374267578,96237000
2014-06-25,194.2899932861328,195.77999877929688,194.25,195.5800018310547,165.4095001220703,82782000
2014-06-26,195.61000061035156,195.6300048828125,194.1300048828125,195.44000244140625,165.29103088378906,84312000
2014-06-27,194.97999572753906,195.8800048828125,194.88999938964844,195.82000732421875,165.6124725341797,71445100
2014-06-30,195.6999969482422,196.1699981689453,195.52999877929688,195.72000122070312,165.52784729003906,70201200
2014-07-01,196.1999969482422,197.6300048828125,196.1300048828125,197.02999877929688,166.63575744628906,90470000
2014-07-02,197.0500030517578,197.47999572753906,196.9600067138672,197.22999572753906,166.80494689941406,52475000
2014-07-03,197.7899932861328,198.2899932861328,197.63999938964844,198.1999969482422,167.62530517578125,52938800
2014-07-07,197.82000732421875,197.97999572753906,197.22000122070312,197.50999450683594,167.04177856445312,61696000
2014-07-08,197.14999389648438,197.22000122070312,195.75999450683594,196.24000549316406,165.96766662597656,108143000
2014-07-09,196.72999572753906,197.3000030517578,196.30999755859375,197.1199951171875,166.71194458007812,72992000
2014-07-10,195.22000122070312,196.86000061035156,195.05999755859375,196.33999633789062,166.0522003173828,99040000
2014-07-11,196.22000122070312,196.75,195.77999877929688,196.61000061035156,166.28057861328125,64243000
2014-07-14,197.61000061035156,197.86000061035156,197.44000244140625,197.60000610351562,167.1178741455078,58658000
2014-07-15,197.72000122070312,198.10000610351562,196.36000061035156,197.22999572753906,166.80494689941406,111307000
2014-07-16,198.11000061035156,198.25999450683594,197.4199981689453,197.9600067138672,167.4223175048828,79986400
2014-07-17,197.35000610351562,198.10000610351562,195.42999267578125,195.7100067138672,165.5194549560547,145398000
2014-07-18,196.35000610351562,197.91000366210938,196.24000549316406,197.7100067138672,167.2108917236328,124330000
2014-07-21,197.08999633789062,197.5,196.42999267578125,197.33999633789062,166.8979949951172,67592000
2014-07-22,198.00999450683594,198.55999755859375,197.8699951171875,198.1999969482422,167.62530517578125,67678000
2014-07-23,198.5,198.85000610351562,198.10000610351562,198.63999938964844,167.9974365234375,65612000
2014-07-24,198.8300018310547,199.05999755859375,198.4499969482422,198.64999389648438,168.00588989257812,56888000
2014-07-25,198.08999633789062,198.25999450683594,197.3300018310547,197.72000122070312,167.2193145751953,76837000
2014-07-28,197.75999450683594,198.08999633789062,196.6199951171875,197.8000030517578,167.28701782226562,69259000
2014-07-29,198.1699981689453,198.4499969482422,196.9199981689453,196.9499969482422,166.56809997558594,80466000
2014-07-30,197.64999389648438,197.91000366210938,196.16000366210938,196.97999572753906,166.5934600830078,104222000
2014-07-31,195.61000061035156,195.77999877929688,192.97000122070312,193.08999633789062,163.30361938476562,183479000
2014-08-01,192.55999755859375,193.75999450683594,191.57000732421875,192.5,162.80458068847656,189261000
2014-08-04,192.8699951171875,194.3000030517578,192.0500030517578,193.88999938964844,163.9801788330078,91340000
2014-08-05,193.10000610351562,193.60000610351562,191.30999755859375,192.00999450683594,162.39016723632812,152690000
2014-08-06,191.11000061035156,192.88999938964844,191.0800018310547,192.07000732421875,162.44090270996094,94818000
2014-08-07,192.94000244140625,193.1300048828125,190.5500030517578,191.02999877929688,161.5613555908203,135733000
2014-08-08,191.4600067138672,193.3699951171875,190.9499969482422,193.24000549316406,163.43043518066406,117014000
2014-08-11,193.97000122070312,194.66000366210938,193.7100067138672,193.8000030517578,163.90402221679688,74544000
2014-08-12,193.61000061035156,194.14999389648438,192.94000244140625,193.52999877929688,163.67572021484375,73632000
2014-08-13,194.2899932861328,195.05999755859375,193.9600067138672,194.83999633789062,164.78366088867188,69047000
2014-08-14,195.16000366210938,195.75999450683594,194.97999572753906,195.75999450683594,165.56173706054688,57371000
2014-08-15,196.47000122070312,196.64999389648438,194.30999755859375,195.72000122070312,165.52784729003906,139951000
2014-08-18,196.8000030517578,197.4499969482422,196.69000244140625,197.36000061035156,166.9149169921875,75424000
2014-08-19,197.83999633789062,198.5399932861328,197.44000244140625,198.38999938964844,167.7859649658203,59135000
2014-08-20,198.1199951171875,199.16000366210938,198.0800018310547,198.9199981689453,168.23428344726562,72763000
2014-08-21,199.08999633789062,199.75999450683594,198.92999267578125,199.5,168.72479248046875,67791000
2014-08-22,199.33999633789062,199.69000244140625,198.74000549316406,199.19000244140625,168.46258544921875,76107000
2014-08-25,200.13999938964844,200.58999633789062,199.14999389648438,200.1999969482422,169.31680297851562,63855000
2014-08-26,200.3300018310547,200.82000732421875,200.27999877929688,200.3300018310547,169.4267578125,47298000
2014-08-27,200.42999267578125,200.57000732421875,199.94000244140625,200.25,169.35902404785156,47874000
2014-08-28,199.58999633789062,200.27000427246094,199.38999938964844,200.13999938964844,169.26605224609375,58330000
2014-08-29,200.4499969482422,200.72999572753906,199.82000732421875,200.7100067138672,169.74810791015625,65907000
2014-09-02,200.97000122070312,201.0,199.86000061035156,200.61000061035156,169.66351318359375,72426000
2014-09-03,201.3800048828125,201.41000366210938,200.22000122070312,200.5,169.5705108642578,57462000
2014-09-04,200.83999633789062,201.5800018310547,199.66000366210938,200.2100067138672,169.32528686523438,85236000
2014-09-05,200.1699981689453,201.19000244140625,199.41000366210938,201.11000061035156,170.08639526367188,102177000
2014-09-08,200.9199981689453,201.2100067138672,200.0,200.58999633789062,169.64663696289062,64146000
2014-09-09,200.41000366210938,200.5500030517578,198.91000366210938,199.32000732421875,168.5725555419922,88591000
2014-09-10,199.42999267578125,200.1999969482422,198.77000427246094,200.07000732421875,169.20680236816406,67251000
2014-09-11,199.27000427246094,200.3300018310547,199.1199951171875,200.3000030517578,169.40135192871094,66774400
2014-09-12,200.10000610351562,200.1199951171875,198.55999755859375,199.1300048828125,168.41183471679688,117409300
2014-09-15,199.16000366210938,199.32000732421875,198.3800048828125,198.97999572753906,168.28497314453125,76401000
2014-09-16,198.61000061035156,200.83999633789062,198.5,200.47999572753906,169.55360412597656,116201000
2014-09-17,200.77000427246094,201.67999267578125,199.75,200.75,169.7819061279297,151266000
2014-09-18,201.36000061035156,201.85000610351562,201.10000610351562,201.82000732421875,170.68687438964844,94990000
2014-09-19,201.52000427246094,201.89999389648438,200.2899932861328,200.6999969482422,170.53306579589844,121649000
2014-09-22,200.35000610351562,200.3800048828125,198.72999572753906,199.14999389648438,169.21609497070312,125553000
2014-09-23,198.42999267578125,199.25999450683594,197.9499969482422,198.00999450683594,168.24742126464844,111393000
2014-09-24,198.0399932861328,199.69000244140625,197.52000427246094,199.55999755859375,169.56443786621094,107276000
2014-09-25,199.0399932861328,199.0500030517578,196.27000427246094,196.33999633789062,166.82843017578125,150300000
2014-09-26,196.6999969482422,198.38999938964844,196.4199981689453,197.89999389648438,168.1539764404297,103547000
2014-09-29,196.1999969482422,197.88999938964844,196.0500030517578,197.5399932861328,167.8480224609375,95112000
2014-09-30,197.69000244140625,198.3000030517578,196.61000061035156,197.02000427246094,167.40625,131302000
2014-10-01,196.6999969482422,196.77000427246094,193.91000366210938,194.35000610351562,165.13751220703125,177798000
2014-10-02,194.17999267578125,195.05999755859375,192.35000610351562,194.3800048828125,165.16305541992188,157285000
2014-10-03,195.67999267578125,196.94000244140625,195.0800018310547,196.52000427246094,166.9813995361328,121569000
2014-10-06,197.33999633789062,197.60000610351562,195.5800018310547,196.2899932861328,166.7859649658203,104778000
2014-10-07,195.27999877929688,195.72000122070312,193.22000122070312,193.25999450683594,164.2113800048828,147913000
2014-10-08,193.3699951171875,196.9199981689453,192.36000061035156,196.63999938964844,167.0833740234375,186461000
2014-10-09,196.3300018310547,196.60000610351562,192.5800018310547,192.74000549316406,163.76956176757812,210705000
2014-10-10,192.69000244140625,193.64999389648438,190.49000549316406,190.5399932861328,161.9002227783203,221909000
2014-10-13,190.4600067138672,191.14999389648438,187.3000030517578,187.41000366210938,159.2406463623047,230939000
2014-10-14,188.4199981689453,189.82000732421875,187.0399932861328,187.6999969482422,159.48709106445312,215847000
2014-10-15,185.16000366210938,187.69000244140625,181.9199981689453,186.42999267578125,158.40798950195312,380715000
2014-10-16,183.05999755859375,187.5800018310547,182.88999938964844,186.27000427246094,158.27200317382812,270391000
2014-10-17,188.4199981689453,189.75,187.6199951171875,188.47000122070312,160.141357421875,214625000
2014-10-20,188.1300048828125,190.4499969482422,188.07000732421875,190.3000030517578,161.69630432128906,130011000
2014-10-21,191.67999267578125,194.1999969482422,191.47999572753906,194.07000732421875,164.89962768554688,154949000
2014-10-22,194.41000366210938,194.91000366210938,192.61000061035156,192.69000244140625,163.72708129882812,151822000
2014-10-23,194.6199951171875,196.1999969482422,194.25999450683594,194.92999267578125,165.63040161132812,154944000
2014-10-24,195.25,196.49000549316406,194.49000549316406,196.42999267578125,166.90493774414062,117927000
2014-10-27,195.72999572753906,196.4499969482422,195.02999877929688,196.16000366210938,166.6754913330078,82954000
2014-10-28,196.82000732421875,198.4199981689453,196.72999572753906,198.41000366210938,168.5873260498047,106736000
2014-10-29,198.5500030517578,199.1199951171875,196.8000030517578,198.11000061035156,168.33238220214844,142557000
2014-10-30,197.5800018310547,199.9499969482422,197.39999389648438,199.3800048828125,169.4114990234375,113330000
2014-10-31,201.77999877929688,201.82000732421875,200.77000427246094,201.66000366210938,171.3488006591797,146903000
2014-11-03,201.9199981689453,202.4499969482422,201.30999755859375,201.77000427246094,171.44223022460938,93600000
2014-11-04,201.22999572753906,201.60000610351562,200.05999755859375,201.07000732421875,170.8474884033203,93343000
2014-11-05,202.5399932861328,202.58999633789062,201.4499969482422,202.33999633789062,171.9265594482422,91709000
2014-11-06,202.38999938964844,203.25999450683594,201.63999938964844,203.14999389648438,172.6147918701172,107089000
